age_at_enrollment,curricular_units_1st_sem_approved,curricular_units_1st_sem_enrolled,curricular_units_1st_sem_grade,curricular_units_2nd_sem_grade,debtor,displaced,gender,scholarship_holder,tuition_fees_up_to_date,first_name,last_name,student_number
18,6,6,12.333333333333334,12.0,0,1,0,0,1,Eli,Patel,0db8b22a
19,3,5,12.0,11.75,0,1,0,0,1,Alice,Smith,afa8014f
20,6,7,13.5,14.0,0,1,0,0,1,Bob,Jones,263137aa
18,4,5,10.666666666666666,12.0,0,1,0,0,1,Charlie,Taylor,42acee99
21,4,6,12.5,12.666666666666666,0,1,0,0,1,Dana,Brown,41b592e1
18,4,6,11.5,13.75,0,0,0,0,1,Eli,Patel,32a8f838
20,3,6,11.2,12.0,0,1,0,0,1,Alice,Smith,7ed8686d
19,5,6,13.0,10.4,0,1,0,0,1,Bob,Jones,b23bf483
27,6,7,12.6,11.685714285714283,0,0,0,1,1,Charlie,Taylor,7d3f4395
19,5,5,12.8,12.0,1,1,0,1,0,Dana,Brown,64377449
19,5,7,13.04,12.5,0,1,0,1,1,Eli,Patel,f376c34f
23,11,11,13.166666666666666,13.333333333333334,1,1,0,0,0,Alice,Smith,d995bfb7
20,5,6,10.6,11.166666666666666,0,0,0,1,1,Bob,Jones,fe2a1138
20,6,6,13.428571428571429,12.666666666666666,0,0,0,0,1,Charlie,Taylor,c66b8689
18,5,5,12.0,12.5,0,1,1,0,1,Dana,Brown,cdb3fc07
21,4,5,11.5,10.6,0,1,1,0,1,Eli,Patel,63f42252
20,6,6,13.333333333333334,13.0,0,1,0,0,1,Alice,Smith,691d6379
18,0,0,0.0,0.0,0,1,0,0,1,Bob,Jones,8bed0f6e
19,5,6,12.2,10.8,0,1,0,0,1,Charlie,Taylor,df9e23f9
19,4,6,11.0,11.666666666666666,0,1,0,1,1,Dana,Brown,062b93b0
19,5,5,11.6,12.666666666666666,0,1,0,1,1,Eli,Patel,93fd352b
18,4,5,13.5,13.4,0,1,0,0,1,Alice,Smith,5f2e4bb8
19,5,6,13.4,13.5,0,1,0,0,1,Bob,Jones,3c5ce0ce
21,3,6,10.2,12.25,0,1,0,1,1,Charlie,Taylor,2a5c5d4c
18,6,6,10.833333333333334,11.0,0,1,0,1,1,Dana,Brown,e37f5bd2
18,6,7,12.816666666666668,12.875,0,1,0,1,1,Eli,Patel,e8be36d7
19,2,6,13.5,11.0,1,0,0,0,1,Alice,Smith,a6a942a7
20,4,5,11.6,12.25,0,0,1,0,1,Bob,Jones,a3b4725e
20,5,5,12.0,13.0,0,0,1,0,1,Charlie,Taylor,54858078
18,6,7,13.976666666666668,12.041666666666666,0,1,1,0,1,Dana,Brown,867c1697
19,4,6,12.5,10.0,0,1,1,0,1,Eli,Patel,bc8bf42b
19,3,5,11.666666666666666,12.0,0,1,1,0,1,Alice,Smith,8847f1f3
20,6,6,11.833333333333334,10.4,0,1,1,0,1,Bob,Jones,23ee785a
21,4,5,13.2,14.25,0,1,1,0,1,Charlie,Taylor,34f197ee
18,5,5,12.0,11.4,0,1,1,0,1,Dana,Brown,dd1b0a90
20,4,6,11.6,11.5,0,1,1,0,1,Eli,Patel,6b2b366e
20,4,5,12.0,12.5,0,1,1,0,1,Alice,Smith,56a05316
25,6,6,11.285714285714286,12.2,0,1,0,1,1,Bob,Jones,86eb24a3
28,5,6,12.0,12.333333333333334,0,0,1,0,1,Charlie,Taylor,7499e909
35,5,7,13.34,10.84,0,0,0,0,1,Dana,Brown,1d8fc22a
27,7,8,12.457142857142856,12.457142857142856,0,0,0,0,1,Eli,Patel,0a47b556
31,4,5,10.5,10.5,0,0,0,1,1,Alice,Smith,ffce1dc5
47,4,5,10.0,12.5,0,0,1,0,1,Bob,Jones,ff5264f6
20,0,0,0.0,0.0,0,0,1,1,1,Charlie,Taylor,9ab875de
18,0,0,0.0,0.0,0,1,1,0,1,Dana,Brown,0d76f75d
39,2,6,13.0,13.0,0,0,0,0,1,Eli,Patel,df9a51c5
30,4,5,14.5,16.2,1,0,1,0,1,Alice,Smith,f52bda1b
41,4,6,12.25,12.5,0,0,0,0,1,Bob,Jones,f5c9cc74
18,5,6,12.6,11.8,0,0,0,0,0,Charlie,Taylor,be31ca72
18,0,5,0.0,0.0,1,1,1,0,1,Dana,Brown,15ad99ca
20,7,7,12.857142857142858,12.75,0,0,1,0,1,Eli,Patel,945791b9
21,5,6,13.6,14.25,0,1,0,0,1,Alice,Smith,16c35916
20,3,6,12.0,11.0,1,1,0,0,0,Bob,Jones,631dd043
20,6,6,13.166666666666666,14.0,0,0,0,0,1,Charlie,Taylor,fb3ea694
19,0,7,0.0,11.666666666666666,1,0,0,0,1,Dana,Brown,dd2c627d
45,12,12,14.0,13.857142857142858,0,1,0,0,1,Eli,Patel,7bd4ca27
28,4,5,11.25,13.0,0,0,0,0,1,Alice,Smith,ef503a6b
18,0,0,0.0,0.0,0,1,1,1,1,Bob,Jones,2c1e4ab3
18,1,6,11.0,11.0,0,1,0,0,1,Charlie,Taylor,1bc3d0c1
18,4,5,12.0,12.25,0,1,0,0,1,Dana,Brown,79a87a8c
21,5,5,11.166666666666666,10.8,0,1,1,0,1,Eli,Patel,33954044
18,4,5,11.5,10.333333333333334,0,1,1,0,1,Alice,Smith,334da7a3
19,2,5,10.5,11.75,0,1,1,0,1,Bob,Jones,79d24743
19,4,5,12.5,11.0,0,0,1,0,1,Charlie,Taylor,6e766273
22,6,7,12.833333333333334,12.5,0,1,1,0,1,Dana,Brown,cd94864e
21,6,6,12.285714285714286,14.25,0,0,1,0,1,Eli,Patel,e036c488
18,5,6,11.0,10.333333333333334,0,1,1,0,1,Alice,Smith,272721d8
20,11,12,12.545454545454543,11.625,1,1,1,0,1,Bob,Jones,e2c8dfb4
18,6,6,12.666666666666666,13.6,0,1,1,0,1,Charlie,Taylor,25caca39
18,5,5,13.0,12.4,0,1,1,0,1,Dana,Brown,9c8aaad1
54,13,13,13.307692307692308,12.818181818181818,0,0,1,0,1,Eli,Patel,c5e8bced
19,7,8,14.514285714285714,14.514285714285714,0,0,0,0,1,Alice,Smith,542a305a
27,5,5,15.2,14.0,0,0,0,0,1,Bob,Jones,635a3b5e
20,4,5,11.75,10.5,0,0,0,0,1,Charlie,Taylor,19b0e9db
20,0,0,0.0,0.0,0,1,0,0,1,Dana,Brown,6b3fd1a6
19,6,6,14.0,15.0,0,1,0,0,1,Eli,Patel,f6d6deab
25,4,5,12.5,11.0,0,0,0,0,1,Alice,Smith,68d4a7f9
19,3,5,10.666666666666666,14.0,0,1,1,0,1,Bob,Jones,dba4fb1b
19,4,6,12.25,12.666666666666666,0,0,1,0,1,Charlie,Taylor,85015c0d
20,0,0,0.0,0.0,0,1,1,0,1,Dana,Brown,de21e6bf
19,5,5,11.8,12.4,0,0,1,0,1,Eli,Patel,aee99eab
18,2,5,14.0,11.0,0,0,1,0,1,Alice,Smith,96bd0625
19,4,5,10.75,12.25,0,1,1,0,1,Bob,Jones,1fd87f6f
31,4,6,12.25,12.0,0,0,0,0,1,Charlie,Taylor,d2410d57
24,4,6,12.5,11.5,1,0,0,0,0,Dana,Brown,3aee9727
33,1,8,10.0,10.0,0,0,1,1,1,Eli,Patel,548c5b09
20,4,6,12.0,10.75,0,1,0,1,1,Alice,Smith,92fe6865
44,9,11,12.333333333333334,11.0,0,0,1,0,1,Bob,Jones,b9f6698c
18,6,7,12.035714285714286,13.75,0,1,1,0,1,Charlie,Taylor,950807b7
19,5,6,12.2,12.0,0,1,1,0,1,Dana,Brown,f277b3e0
21,7,9,11.285714285714286,12.25,0,1,1,0,1,Eli,Patel,483d80b3
20,5,6,11.8,12.0,0,1,1,0,1,Alice,Smith,3736fb03
20,0,5,0.0,10.5,0,0,1,0,1,Bob,Jones,e81288e1
18,5,5,14.2,14.2,0,0,1,1,0,Charlie,Taylor,0d21efbc
19,10,12,12.7,12.272727272727272,1,0,1,0,1,Dana,Brown,5d9c1eae
26,8,8,15.125,13.666666666666666,0,0,1,0,0,Eli,Patel,fbdd09f8
32,3,7,12.0,10.333333333333334,1,0,1,0,1,Alice,Smith,729fb6d9
23,4,6,14.25,12.0,0,1,0,1,1,Bob,Jones,d4b1cbb3
24,2,5,10.5,10.0,0,0,0,0,1,Charlie,Taylor,5cd0e058
25,5,6,11.666666666666666,12.0,0,1,1,0,1,Dana,Brown,c8ec62cf
19,5,6,10.8,10.0,0,1,1,0,1,Eli,Patel,daaedcd7
21,5,6,12.8,12.25,0,0,1,0,1,Alice,Smith,139fa2c6
19,4,5,11.0,12.0,1,1,1,0,1,Bob,Jones,1b0b2322
25,3,5,11.0,11.5,0,0,1,0,1,Charlie,Taylor,481a89b4
21,4,7,13.125,12.333333333333334,0,1,0,0,1,Dana,Brown,dd97f9f8
19,5,5,11.8,11.5,0,0,1,1,1,Eli,Patel,24c43d4f
18,5,5,12.2,12.0,0,0,1,1,0,Alice,Smith,f341e06a
24,6,6,14.88888888888889,13.727272727272728,1,0,1,0,1,Bob,Jones,aa4d05d8
19,5,6,13.0,11.666666666666666,0,1,0,0,0,Charlie,Taylor,040ad9d6
19,4,7,12.65,11.1,0,1,0,1,1,Dana,Brown,06c3e5db
19,1,5,11.0,0.0,0,1,0,0,1,Eli,Patel,88bf6c58
21,3,5,11.333333333333334,10.5,0,1,0,0,1,Alice,Smith,57000323
18,4,5,11.571428571428571,12.0,0,0,0,1,1,Bob,Jones,d28472d4
39,5,7,12.16,12.16,0,1,0,0,1,Charlie,Taylor,31fc68bf
20,5,5,13.2,11.4,1,1,1,0,1,Dana,Brown,ff79c63a
19,3,6,12.5,11.0,0,0,1,0,1,Eli,Patel,22b9260e
27,2,2,12.5,12.5,0,0,1,0,1,Alice,Smith,7389dae9
34,0,5,0.0,11.0,0,0,1,0,1,Bob,Jones,03e3430a
41,5,7,14.333333333333334,14.636363636363637,1,0,1,0,1,Charlie,Taylor,ff089338
48,4,7,11.75,11.725,0,0,0,0,1,Dana,Brown,f2f9b1e2
18,0,0,0.0,0.0,0,1,0,0,1,Eli,Patel,91b2f7bb
19,2,6,10.5,11.0,0,1,0,0,1,Alice,Smith,d13b8350
21,4,6,12.0,11.5,0,0,0,0,1,Bob,Jones,f170a28b
19,5,6,12.333333333333334,11.0,0,1,0,0,1,Charlie,Taylor,92e50732
20,5,6,12.2,14.6,1,0,0,0,1,Dana,Brown,6434c94c
20,5,6,14.2,13.5,0,1,0,0,1,Eli,Patel,7640e3cc
18,5,6,12.8,10.0,0,0,0,0,1,Alice,Smith,f9c9cce6
18,5,6,11.8,13.0,0,0,0,1,0,Bob,Jones,268adb0b
17,5,8,12.46,12.46,0,1,0,0,1,Charlie,Taylor,57e48b4e
18,5,6,11.833333333333334,11.5,0,1,0,0,1,Dana,Brown,99983e27
24,8,9,13.125,13.0,1,1,0,0,0,Eli,Patel,743eb801
20,0,8,0.0,0.0,0,0,0,1,1,Alice,Smith,ee3bef66
18,3,5,12.333333333333334,11.6,0,1,0,0,1,Bob,Jones,31591c37
18,4,6,13.25,10.666666666666666,1,0,0,0,1,Charlie,Taylor,9094c5c5
20,8,11,12.625,11.0,1,0,0,0,1,Dana,Brown,21d61aef
19,4,7,12.85,12.62142857142857,0,1,0,0,1,Eli,Patel,4f286ab4
20,6,6,14.285714285714286,13.0,0,0,0,0,1,Alice,Smith,1ee730b7
34,0,5,0.0,0.0,0,0,0,0,1,Bob,Jones,0691d1c6
18,4,6,11.25,12.2,0,1,0,0,1,Charlie,Taylor,f8c9c180
25,6,6,11.333333333333334,11.75,1,0,0,0,1,Dana,Brown,1614e254
21,5,6,11.6,13.0,0,1,0,0,1,Eli,Patel,4e22b303
34,2,5,11.5,11.75,0,0,0,0,1,Alice,Smith,db5eb1e8
17,0,0,0.0,0.0,0,1,1,0,1,Bob,Jones,03ea8424
22,3,6,14.5,14.375,0,0,1,0,1,Charlie,Taylor,68aa54c3
19,5,7,13.44,13.066666666666668,0,1,0,0,1,Dana,Brown,ca7b25b6
20,6,6,13.0,12.0,0,0,0,0,1,Eli,Patel,cd736997
19,5,6,12.666666666666666,11.0,0,1,0,0,1,Alice,Smith,908354f4
21,5,5,12.2,11.333333333333334,0,1,0,0,1,Bob,Jones,1dbf6603
21,5,6,11.8,11.833333333333334,0,0,0,0,1,Charlie,Taylor,ba1fa183
18,5,7,12.16,13.4,0,0,0,1,1,Dana,Brown,178776fc
18,1,6,15.0,12.5,0,1,0,0,1,Eli,Patel,c86be306
18,2,5,11.5,11.8,0,1,0,0,1,Alice,Smith,06be7aad
19,1,5,13.0,15.333333333333334,0,1,0,0,1,Bob,Jones,bb7d138e
18,0,0,0.0,0.0,0,1,0,0,1,Charlie,Taylor,fdbbd483
18,6,6,12.0,12.75,0,0,0,0,1,Dana,Brown,d64347c8
18,7,7,12.385714285714286,12.728571428571428,0,1,0,0,1,Eli,Patel,5dc2de52
18,5,6,12.4,14.166666666666666,1,1,0,0,0,Alice,Smith,27134cf9
21,3,6,11.75,12.333333333333334,0,1,0,0,1,Bob,Jones,da99cbe5
18,0,0,0.0,0.0,0,1,0,0,1,Charlie,Taylor,f47ca627
19,1,6,11.5,10.5,0,1,0,0,1,Dana,Brown,4ec2e558
18,6,6,12.0,11.142857142857142,0,0,0,1,1,Eli,Patel,195c2c1f
18,0,0,0.0,0.0,0,1,1,1,1,Alice,Smith,5ea9bc08
18,3,5,11.0,11.0,0,0,1,0,1,Bob,Jones,6ccf1744
19,4,6,12.0,12.285714285714286,0,1,1,1,1,Charlie,Taylor,2869b675
20,2,5,10.5,12.25,0,1,1,0,1,Dana,Brown,23c7b001
19,3,6,11.666666666666666,10.333333333333334,0,1,1,0,1,Eli,Patel,1b73685d
20,6,7,14.142857142857142,14.125,0,0,1,1,1,Alice,Smith,3cb0519c
22,0,5,0.0,13.333333333333334,0,0,1,0,1,Bob,Jones,49abd100
22,3,5,12.333333333333334,10.571428571428571,0,1,1,1,1,Charlie,Taylor,e41b50e2
19,5,5,10.2,12.0,0,0,1,0,1,Dana,Brown,1e039e27
19,5,6,12.6,11.0,0,0,1,0,1,Eli,Patel,169e23be
18,4,5,12.25,11.666666666666666,0,0,1,0,1,Alice,Smith,8381ed02
18,3,6,10.666666666666666,12.0,0,0,1,1,1,Bob,Jones,dc9f4368
19,4,6,12.75,13.0,0,0,1,0,1,Charlie,Taylor,a7f6b1c8
24,6,6,11.333333333333334,11.333333333333334,0,0,1,0,1,Dana,Brown,a71e8cd4
25,0,6,0.0,0.0,1,1,1,0,0,Eli,Patel,22983b56
37,4,5,10.75,11.333333333333334,0,0,1,0,1,Alice,Smith,6b16f84e
19,5,5,12.0,10.5,0,0,1,0,1,Bob,Jones,71a3931d
19,6,7,12.528571428571428,12.416666666666666,0,0,1,1,1,Charlie,Taylor,83262b4b
21,0,8,0.0,0.0,0,0,1,1,1,Dana,Brown,fc23cdb3
20,3,7,10.666666666666666,11.5,0,0,1,0,1,Eli,Patel,7664856c
19,6,6,13.125,12.714285714285714,0,0,1,1,1,Alice,Smith,0c4b07fe
42,5,6,12.4,11.8,0,1,1,0,1,Bob,Jones,3faa7907
21,5,6,14.0,14.8,0,0,1,0,0,Charlie,Taylor,92c4c9f7
19,5,6,11.4,11.0,0,1,1,0,1,Dana,Brown,83d14595
21,4,6,11.75,10.5,0,0,1,0,1,Eli,Patel,716e4351
20,6,6,13.428571428571429,11.5,0,0,1,0,1,Alice,Smith,4adfc17e
19,4,5,11.8,11.5,0,0,1,0,1,Bob,Jones,d11d2168
23,3,7,14.0,14.0,0,0,1,0,1,Charlie,Taylor,91c7311b
18,6,6,12.333333333333334,10.8,0,0,1,0,1,Dana,Brown,680cc99e
22,5,5,10.666666666666666,11.0,1,0,1,1,1,Eli,Patel,bcbbbaa7
19,5,5,11.833333333333334,14.714285714285714,0,1,1,0,1,Alice,Smith,fa7d9494
22,6,6,11.666666666666666,12.166666666666666,0,1,1,1,1,Bob,Jones,aec99030
38,5,6,16.0,16.5,0,0,1,0,1,Charlie,Taylor,234c477e
27,7,7,14.085714285714284,14.085714285714284,0,1,1,0,1,Dana,Brown,0368960c
19,0,5,0.0,10.0,0,1,1,0,1,Eli,Patel,bbb1505b
20,5,5,15.8,13.714285714285714,0,0,1,0,1,Alice,Smith,2a59235b
18,4,5,12.5,14.666666666666666,0,1,1,0,1,Bob,Jones,9bd4f1b9
19,4,6,12.5,13.25,0,0,1,0,1,Charlie,Taylor,407cae28
24,1,5,10.0,11.0,1,0,1,0,1,Dana,Brown,ae59c428
22,0,5,0.0,11.666666666666666,0,1,1,0,1,Eli,Patel,5ac3902d
19,4,6,12.0,12.5,0,0,1,1,1,Alice,Smith,b952e2e4
23,13,17,12.153846153846152,11.909090909090908,1,1,1,0,1,Bob,Jones,c7421785
29,6,6,16.5,13.8,0,1,1,0,0,Charlie,Taylor,fdc98a3a
20,6,6,11.285714285714286,11.77777777777778,0,0,1,0,1,Dana,Brown,5e5052d2
22,0,0,0.0,0.0,0,1,1,0,1,Eli,Patel,e6a2f9d9
20,5,6,14.0,12.0,0,1,1,0,1,Alice,Smith,f4fb6601
24,4,5,13.75,12.0,0,1,1,0,1,Bob,Jones,bd0bf678
21,10,12,11.8,11.444444444444445,1,0,1,0,1,Charlie,Taylor,86adee00
20,4,5,11.5,0.0,0,0,1,0,1,Dana,Brown,f9b1a40f
22,5,6,13.4,10.666666666666666,0,1,1,0,1,Eli,Patel,5a11678c
18,2,5,13.5,12.333333333333334,0,0,1,0,1,Alice,Smith,4845e249
22,3,6,11.333333333333334,12.333333333333334,0,1,1,0,1,Bob,Jones,8a1661c4
19,5,6,11.4,12.4,0,1,1,0,1,Charlie,Taylor,a64c02ed
43,3,5,10.666666666666666,12.5,0,0,0,0,1,Dana,Brown,ed9428c2
24,7,7,13.571428571428571,13.4,0,0,1,0,1,Eli,Patel,14d87e1c
18,4,5,12.0,13.0,0,1,1,0,1,Alice,Smith,0443a3cb
21,0,5,0.0,11.666666666666666,0,0,1,0,1,Bob,Jones,57e7298b
39,5,6,11.4,11.0,0,0,1,0,1,Charlie,Taylor,f3762769
34,6,7,11.333333333333334,12.6,0,0,1,0,1,Dana,Brown,029327be
18,0,0,0.0,0.0,1,0,1,0,0,Eli,Patel,4c8f880e
21,12,12,15.083333333333334,13.083333333333334,0,0,1,0,1,Alice,Smith,ea5891b8
27,3,5,10.0,13.0,0,0,1,0,1,Bob,Jones,787ee379
18,4,5,10.0,16.0,0,1,1,0,1,Charlie,Taylor,cbd6a5cd
20,5,6,13.833333333333334,12.3,0,0,1,1,1,Dana,Brown,54c6188d
19,5,6,11.6,11.0,0,1,1,0,1,Eli,Patel,bf9c9389
23,6,6,12.666666666666666,12.2,0,1,1,0,1,Alice,Smith,06751346
22,0,0,0.0,0.0,0,1,1,0,1,Bob,Jones,52fe2211
20,3,5,12.666666666666666,12.5,0,1,1,0,1,Charlie,Taylor,d59aa98b
20,3,6,13.666666666666666,10.25,0,1,1,0,1,Dana,Brown,f48b9efe
19,5,5,10.8,13.5,0,0,1,0,1,Eli,Patel,d4dc18c8
18,4,7,11.575,12.419999999999998,0,1,0,0,1,Alice,Smith,daebebf8
20,4,5,14.25,10.0,0,1,1,0,1,Bob,Jones,77c6696c
18,6,6,12.833333333333334,13.0,0,1,0,1,1,Charlie,Taylor,f064fb42
19,5,6,11.4,10.75,0,1,0,0,1,Dana,Brown,e2166391
19,5,5,14.857142857142858,15.142857142857142,0,0,0,0,1,Eli,Patel,6cb50bdb
19,3,6,11.666666666666666,11.5,0,0,0,0,1,Alice,Smith,5da9a4f2
20,6,6,12.5,14.333333333333334,0,1,0,1,1,Bob,Jones,0a255305
18,3,5,10.666666666666666,11.333333333333334,1,1,1,0,1,Charlie,Taylor,9bc4567f
18,4,5,10.5,10.5,0,1,1,0,1,Dana,Brown,70e6c7d0
18,0,0,0.0,0.0,0,1,0,0,1,Eli,Patel,20deb056
19,5,5,11.5,10.666666666666666,0,0,0,0,1,Alice,Smith,d9661c59
20,1,6,12.0,0.0,0,0,0,0,1,Bob,Jones,0d2c0935
26,3,6,10.666666666666666,11.2,0,0,0,0,1,Charlie,Taylor,dc0a4d2c
41,5,5,11.6,12.2,1,0,0,0,1,Dana,Brown,519cb2df
26,4,5,12.0,11.25,0,0,0,0,1,Eli,Patel,78639b88
21,3,5,12.0,12.666666666666666,0,1,0,0,1,Alice,Smith,bf186dc6
24,2,5,10.5,11.0,0,1,0,0,1,Bob,Jones,fa444e61
18,5,6,12.2,12.2,0,1,0,0,1,Charlie,Taylor,f70eff43
22,6,7,11.5,13.166666666666666,1,1,0,0,0,Dana,Brown,e2070cd2
23,2,5,10.0,12.0,0,1,0,0,1,Eli,Patel,b2d8c90b
21,2,5,13.0,12.0,0,1,0,0,1,Alice,Smith,0dc066b6
18,5,6,13.4,12.0,0,1,0,0,1,Bob,Jones,31d47a3f
22,4,6,12.25,11.333333333333334,0,1,0,0,1,Charlie,Taylor,9bef95de
29,9,10,11.555555555555555,11.9,0,0,0,0,1,Dana,Brown,01602b5f
19,7,7,12.2,12.2,0,0,1,0,1,Eli,Patel,fc47ac04
18,4,5,10.8,11.75,0,0,1,1,1,Alice,Smith,fa9ccd28
28,4,5,12.75,14.333333333333334,0,0,1,0,1,Bob,Jones,25e7c21b
20,6,6,12.714285714285714,13.0,0,1,1,0,1,Charlie,Taylor,e5ffdfc3
26,7,7,13.285714285714286,12.142857142857142,0,0,1,0,1,Dana,Brown,2d396a7f
20,5,7,13.976666666666668,13.22222222222222,0,0,1,0,1,Eli,Patel,d2806003
20,6,6,12.0,12.5,0,1,1,1,1,Alice,Smith,b84b6e00
43,7,8,11.635714285714286,11.635714285714286,0,1,1,0,1,Bob,Jones,f0313f81
18,4,5,12.5,11.285714285714286,1,1,1,0,1,Charlie,Taylor,b39dc369
40,3,5,11.0,12.5,0,0,1,0,1,Dana,Brown,3bbddb1b
27,6,6,10.666666666666666,11.25,0,0,1,0,1,Eli,Patel,44719730
26,0,6,0.0,0.0,1,1,1,0,1,Alice,Smith,352d86f2
20,5,5,10.8,12.0,0,1,1,0,1,Bob,Jones,467e2882
20,5,5,11.0,10.0,0,0,1,0,1,Charlie,Taylor,84601d3e
20,0,5,0.0,0.0,1,1,1,0,1,Dana,Brown,cf1cdebb
30,4,7,14.4,13.5,1,0,1,0,1,Eli,Patel,50affe84
21,4,6,12.25,13.4,1,0,1,0,0,Alice,Smith,688c8a29
19,0,5,0.0,0.0,0,0,1,0,1,Bob,Jones,b495a59a
25,7,7,11.95,12.042857142857144,0,0,0,0,1,Charlie,Taylor,27c286ba
26,0,7,0.0,0.0,0,0,0,1,1,Dana,Brown,697e9f12
19,3,5,11.0,11.75,0,1,0,0,1,Eli,Patel,c5ef013e
21,4,6,11.75,13.666666666666666,0,0,0,0,1,Alice,Smith,0717bc56
21,1,5,11.0,10.5,0,1,0,0,1,Bob,Jones,c75f0fdd
26,6,6,15.428571428571429,14.5,0,0,0,0,0,Charlie,Taylor,a891945a
20,7,8,14.014285714285714,14.014285714285714,0,1,0,0,1,Dana,Brown,d113760c
18,2,6,10.333333333333334,13.333333333333334,0,1,0,0,1,Eli,Patel,228f8213
20,7,7,12.401428571428571,11.808333333333332,1,1,1,0,1,Alice,Smith,d82e123c
23,0,6,0.0,0.0,0,0,1,0,1,Bob,Jones,98f6240d
20,4,6,10.8,12.0,0,0,1,0,1,Charlie,Taylor,ea39711e
45,8,9,11.0,10.833333333333334,0,0,0,0,1,Dana,Brown,306475c7
26,3,6,12.333333333333334,11.666666666666666,0,1,0,1,1,Eli,Patel,1a6e4ae3
25,3,5,11.0,11.25,0,0,0,0,1,Alice,Smith,7c451636
19,5,8,12.858,12.858,0,1,1,0,1,Bob,Jones,bae4e1cb
19,5,7,14.06,11.242857142857142,0,0,0,1,1,Charlie,Taylor,a6d55a5f
18,0,0,0.0,0.0,0,1,0,1,1,Dana,Brown,37c0b26b
19,4,5,13.75,12.6,0,1,0,0,1,Eli,Patel,57049a9f
23,3,6,11.333333333333334,11.0,0,1,0,0,1,Alice,Smith,81e044fa
20,5,6,13.2,12.666666666666666,0,1,0,0,1,Bob,Jones,291fbae1
19,3,5,11.333333333333334,11.0,0,1,1,0,1,Charlie,Taylor,c8519adf
29,0,5,0.0,0.0,0,0,1,0,1,Dana,Brown,d0efc95f
18,6,6,14.625,14.142857142857142,0,1,0,0,1,Eli,Patel,7a34c312
19,4,7,13.375,12.116666666666667,0,1,0,0,1,Alice,Smith,49ebd508
19,4,5,11.0,13.857142857142858,0,0,0,1,1,Bob,Jones,507d1393
18,0,6,0.0,11.0,0,1,0,0,1,Charlie,Taylor,a34af799
19,6,6,13.285714285714286,14.6,0,1,0,1,1,Dana,Brown,65ffecb3
19,5,7,11.716666666666669,13.7,0,1,0,0,1,Eli,Patel,871f96df
18,6,6,12.333333333333334,12.833333333333334,0,1,0,0,1,Alice,Smith,b377bba6
18,5,5,12.6,11.0,0,1,0,0,1,Bob,Jones,4e31dd72
34,6,6,14.333333333333334,12.833333333333334,1,0,0,0,0,Charlie,Taylor,19fdf638
22,3,5,12.0,11.0,0,0,0,0,1,Dana,Brown,4ac5b4da
50,3,5,13.333333333333334,12.2,0,0,0,0,1,Eli,Patel,52f521d4
25,3,6,11.666666666666666,11.333333333333334,0,0,0,1,1,Alice,Smith,c5a657e6
50,2,5,10.5,11.0,0,0,0,0,1,Bob,Jones,e1b31347
48,5,6,13.0,12.5,0,1,0,0,1,Charlie,Taylor,ac95805e
41,4,5,14.5,13.0,0,0,0,0,1,Dana,Brown,c8551c22
28,6,10,10.666666666666666,11.333333333333334,0,0,0,0,1,Eli,Patel,109a558f
53,15,15,11.8,11.666666666666666,0,0,0,0,1,Alice,Smith,d80c1bc8
49,5,6,12.333333333333334,11.5,0,0,0,0,1,Bob,Jones,fd58bf53
22,8,10,11.0,11.2,0,1,0,0,1,Charlie,Taylor,b279d305
40,4,5,11.25,12.0,0,0,0,0,1,Dana,Brown,3aa31671
36,11,12,11.5,11.4375,0,0,0,0,1,Eli,Patel,a4d683ff
48,6,6,10.666666666666666,11.8,0,0,0,1,1,Alice,Smith,b28a3370
34,4,6,13.25,0.0,0,0,0,0,1,Bob,Jones,f6f4e5cd
19,1,8,13.67,13.67,0,1,0,0,1,Charlie,Taylor,688560d3
34,4,5,11.0,10.75,0,0,0,0,1,Dana,Brown,31b16d37
28,7,7,12.428571428571429,12.3,0,1,0,0,1,Eli,Patel,dea63c3b
35,5,5,11.4,12.333333333333334,0,0,0,0,1,Alice,Smith,c7f8da84
18,0,8,0.0,0.0,0,1,0,0,1,Bob,Jones,38a474db
18,3,5,12.0,13.0,0,0,0,0,1,Charlie,Taylor,48dcd342
20,4,6,12.25,11.5,0,1,0,0,1,Dana,Brown,8b8d85fe
18,4,6,11.75,11.2,0,1,0,0,1,Eli,Patel,1fc5c6c0
20,4,5,11.0,11.5,0,0,0,0,1,Alice,Smith,500e9748
24,7,8,12.714285714285714,12.714285714285714,0,0,0,0,1,Bob,Jones,3a2c9a99
19,2,5,10.0,11.75,0,1,0,1,1,Charlie,Taylor,ea6a945a
18,6,6,12.571428571428571,12.571428571428571,0,1,0,0,1,Dana,Brown,9cccda40
18,6,7,13.39,12.757142857142856,0,1,0,0,1,Eli,Patel,dc3a211f
19,3,5,12.333333333333334,10.25,0,0,0,0,1,Alice,Smith,1ddba8cd
19,2,5,11.5,10.857142857142858,0,1,0,0,1,Bob,Jones,058653c2
19,6,6,15.0,14.0,0,0,0,0,1,Charlie,Taylor,d770ffc5
19,5,7,12.32,11.9,0,1,0,0,1,Dana,Brown,b820034a
20,6,6,11.333333333333334,10.571428571428571,0,1,1,1,1,Eli,Patel,87185881
33,4,5,12.0,13.666666666666666,0,1,1,0,1,Alice,Smith,0b589558
